"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2010","2010","CHF","Swiss Franc","0","Units","2018","2018",84834.9392947051,,
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2011","2011","CHF","Swiss Franc","0","Units","2018","2018",84978.6850034479,,
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2012","2012","CHF","Swiss Franc","0","Units","2018","2018",86482.8328552744,,
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2013","2013","CHF","Swiss Franc","0","Units","2018","2018",87814.9515207047,,
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2014","2014","CHF","Swiss Franc","0","Units","2018","2018",87956.807623529,,
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2015","2015","CHF","Swiss Franc","0","Units","2018","2018",87872.3862475077,,
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2016","2016","CHF","Swiss Franc","0","Units","2018","2018",87654.9767977858,,
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2017","2017","CHF","Swiss Franc","0","Units","2018","2018",87430.504884087,,
"CHE","Switzerland","CNPNCU","2018 constant prices and NCU","2018","2018","CHF","Swiss Franc","0","Units","2018","2018",87716.0117101914,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2000","2000","GBP","Pound Sterling","0","Units","2018","2018",31267.2967151734,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2001","2001","GBP","Pound Sterling","0","Units","2018","2018",32819.3316260531,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2002","2002","GBP","Pound Sterling","0","Units","2018","2018",33363.8785323101,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2003","2003","GBP","Pound Sterling","0","Units","2018","2018",34275.8268072659,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2004","2004","GBP","Pound Sterling","0","Units","2018","2018",35088.0704757528,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2005","2005","GBP","Pound Sterling","0","Units","2018","2018",35035.4854416787,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2006","2006","GBP","Pound Sterling","0","Units","2018","2018",35833.3364704685,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2007","2007","GBP","Pound Sterling","0","Units","2018","2018",36871.4972683019,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2008","2008","GBP","Pound Sterling","0","Units","2018","2018",35905.1678713422,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2009","2009","GBP","Pound Sterling","0","Units","2018","2018",36528.5963002498,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2010","2010","GBP","Pound Sterling","0","Units","2018","2018",36585.9122784264,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2011","2011","GBP","Pound Sterling","0","Units","2018","2018",35661.0568070368,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2012","2012","GBP","Pound Sterling","0","Units","2018","2018",35364.6520509533,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2013","2013","GBP","Pound Sterling","0","Units","2018","2018",35472.7633968012,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2014","2014","GBP","Pound Sterling","0","Units","2018","2018",35184.2111200247,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2015","2015","GBP","Pound Sterling","0","Units","2018","2018",35460.1917378874,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2016","2016","GBP","Pound Sterling","0","Units","2018","2018",35733.4874687793,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2017","2017","GBP","Pound Sterling","0","Units","2018","2018",35833.1051512285,,
"GBR","United Kingdom","CNPNCU","2018 constant prices and NCU","2018","2018","GBP","Pound Sterling","0","Units","2018","2018",35977.9730625414,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2000","2000","USD","US Dollar","0","Units","2018","2018",53903.8214604086,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2001","2001","USD","US Dollar","0","Units","2018","2018",54359.7228285756,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2002","2002","USD","US Dollar","0","Units","2018","2018",54787.7128380292,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2003","2003","USD","US Dollar","0","Units","2018","2018",55459.6798617824,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2004","2004","USD","US Dollar","0","Units","2018","2018",56489.5859783884,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2005","2005","USD","US Dollar","0","Units","2018","2018",56556.6669767993,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2006","2006","USD","US Dollar","0","Units","2018","2018",57453.9839509327,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2007","2007","USD","US Dollar","0","Units","2018","2018",58597.2931724803,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2008","2008","USD","US Dollar","0","Units","2018","2018",58400.8692610834,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2009","2009","USD","US Dollar","0","Units","2018","2018",58872.6075559865,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2010","2010","USD","US Dollar","0","Units","2018","2018",59476.6360313189,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2011","2011","USD","US Dollar","0","Units","2018","2018",59562.4746879543,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2012","2012","USD","US Dollar","0","Units","2018","2018",60047.2052094636,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2013","2013","USD","US Dollar","0","Units","2018","2018",59765.757185802,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2014","2014","USD","US Dollar","0","Units","2018","2018",60617.9720234069,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2015","2015","USD","US Dollar","0","Units","2018","2018",62106.2952254898,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2016","2016","USD","US Dollar","0","Units","2018","2018",62153.1240100282,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2017","2017","USD","US Dollar","0","Units","2018","2018",62727.4359508054,,
"USA","United States","CNPNCU","2018 constant prices and NCU","2018","2018","USD","US Dollar","0","Units","2018","2018",63093.0146425662,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2000","2000","ILS","New Israeli Sheqel","0","Units","2018","2018",159337.769794217,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2001","2001","ILS","New Israeli Sheqel","0","Units","2018","2018",161947.244679978,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2002","2002","ILS","New Israeli Sheqel","0","Units","2018","2018",155623.239699518,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2003","2003","ILS","New Israeli Sheqel","0","Units","2018","2018",150227.151101623,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2004","2004","ILS","New Israeli Sheqel","0","Units","2018","2018",147923.92962317,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2005","2005","ILS","New Israeli Sheqel","0","Units","2018","2018",148226.457518072,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2006","2006","ILS","New Israeli Sheqel","0","Units","2018","2018",152959.572897671,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2007","2007","ILS","New Israeli Sheqel","0","Units","2018","2018",155904.499074107,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2008","2008","ILS","New Israeli Sheqel","0","Units","2018","2018",151897.318897411,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2009","2009","ILS","New Israeli Sheqel","0","Units","2018","2018",148615.286277925,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2010","2010","ILS","New Israeli Sheqel","0","Units","2018","2018",147365.312270867,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2011","2011","ILS","New Israeli Sheqel","0","Units","2018","2018",148533.708774029,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2012","2012","ILS","New Israeli Sheqel","0","Units","2018","2018",139656.347851055,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2013","2013","ILS","New Israeli Sheqel","0","Units","2018","2018",140757.577040196,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2014","2014","ILS","New Israeli Sheqel","0","Units","2018","2018",141127.538203648,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2015","2015","ILS","New Israeli Sheqel","0","Units","2018","2018",145193.756424052,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2016","2016","ILS","New Israeli Sheqel","0","Units","2018","2018",150329.410085812,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2017","2017","ILS","New Israeli Sheqel","0","Units","2018","2018",154444.650117922,,
"ISR","Israel","CNPNCU","2018 constant prices and NCU","2018","2018","ILS","New Israeli Sheqel","0","Units","2018","2018",158556.908528554,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2018","2018",18183.9593465658,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2018","2018",18919.4329154224,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2018","2018",18973.5307502901,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2018","2018",19370.5258239512,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2018","2018",20324.217035596,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2018","2018",21098.1795208564,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2018","2018",21782.3346464423,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2018","2018",22258.1283441328,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2018","2018",22583.1001008827,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2018","2018",22807.4143106496,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2018","2018",23494.8749404143,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2018","2018",23406.7537633099,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2018","2018",22669.5279498708,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2018","2018",22352.4564419349,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2018","2018",22705.8379161237,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2018","2018",23137.1138278202,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2018","2018",23944.9997133176,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2018","2018",24428.2046842958,,
"SVN","Slovenia","CNPNCU","2018 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2018","2018",24718.8972633372,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2018","2018",7881.74953998886,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2018","2018",8190.72131442684,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2018","2018",8687.74342012028,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2018","2018",9472.56771070901,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2018","2018",10181.0491069371,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2018","2018",10792.8203874793,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2018","2018",11706.3521899867,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2018","2018",13594.5319123247,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2018","2018",13769.9292244261,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2018","2018",13302.7176206948,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2018","2018",13232.7200116686,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2018","2018",12688.3724634212,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2018","2018",13213.6730160402,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2018","2018",13399.5408740349,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2018","2018",14093.4140670326,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2018","2018",14633.8610717989,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2018","2018",15417.4426009718,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2018","2018",15840.0142084616,,
"EST","Estonia","CNPNCU","2018 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2018","2018",16795.3909845167,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",45458.5096363694,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",45953.2936623797,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",46269.5665426124,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",46810.8438501126,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",48267.3840304376,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",48891.3050076281,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",49207.5053883964,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",50565.398193117,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",50973.1926470124,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",50511.0293896211,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",52252.9794431782,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",53905.7740099515,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",54226.1894778328,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",53977.419108946,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",54391.757436256,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",53946.2663148117,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",53971.5974618331,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",53507.2854602183,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",53349.4136154893,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",45902.3583706038,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",45786.641153518,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",46454.3397816055,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",46589.7286993888,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",47464.0680315261,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",47715.5276666741,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",48411.6097437845,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",48644.5751102388,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",49509.355655464,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",50312.1937809248,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",50096.7144403547,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",49578.9147044103,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",49835.1142689799,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",49896.4923427939,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",50082.8486085934,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",50373.8110600107,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",50906.0202794225,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",50851.3971310611,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",50868.2460070356,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",49795.6762864105,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",50077.9589464315,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",50941.3509552103,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",51156.3901200273,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",50932.2382068964,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",50609.8880608394,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",50815.5954636155,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",50575.4020988928,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",50725.026495778,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",51159.3217639053,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",50872.4869977198,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",51204.9433987126,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",51550.5810399973,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",52221.5780271822,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",52514.3276124905,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",52120.1091513927,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",51951.714996454,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",51736.0997219822,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",52079.6153106353,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",39380.0563020636,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",39218.1024032635,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",38800.0623508156,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",38801.766345668,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",39847.9877507377,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",41566.1982500255,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",42907.7216810435,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",43968.6274465082,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",44810.3263923555,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",45309.0402179465,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",45502.5602406275,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",46203.4025462383,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",47275.5308181881,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",48191.5991939713,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",48717.5277576755,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",48979.3025139046,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",47793.3684359201,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",48247.0910762065,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",48848.5225020856,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",16157.4542796793,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",16969.6292256668,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",17996.4561172237,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",19356.0624579656,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",20309.718273768,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",20921.0937601722,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",21756.3849063862,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",22412.3365141162,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",22423.0087208279,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",22371.6839000373,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",22944.4926009349,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",23101.9945551958,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",23089.6502026763,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",22846.099456707,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",23324.2613160963,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",23962.8125610714,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",24778.2454999989,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",25804.1043574441,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",26961.5755906614,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",44111.2648174506,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",44405.1069988544,,
